---
pid: 13044
cwd: "C:\Users\PC\Desktop\ХЗ\адекватный сайт"
command: "Set-Location \"C:\\Users\\PC\\Desktop\\ХЗ\\адекватный сайт\"; python -m http.server 5501 --bind 127.0.0.1"
started_at: 2026-06-12T06:39:03.831Z
running_for_ms: 10180000 
---
Serving HTTP on 127.0.0.1 port 5501 (http://127.0.0.1:5501/) ...
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/05-navigation.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/06-hero.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/07-marquee.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/08-footer.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/09-capital.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/10-about.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/11-reviews.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/12-home.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/13-services.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/14-subnav.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/15-reveal.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/16-about-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /css/17-services-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /assets/images/photos/taty-1.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/preloader.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/cursor.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/navigation.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/canvas-environment.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/hero.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/marquee.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/footer.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/home-render.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/subnav.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/home-scroll.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/reveal.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /js/modules/utils.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:21] "GET /data/content.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:24] "GET /assets/images/generated/svc-hero.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:24] "GET /assets/images/photos/hub-capital.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:24] "GET /assets/images/photos/hub-reviews.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:29] "GET /assets/images/generated/svc-invest.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:29] "GET /assets/images/generated/svc-audit.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:29] "GET /assets/images/generated/svc-consult.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:56] "GET /about.html HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:56] "GET /js/about.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:56] "GET /js/modules/dual-scroll.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:03:56] "GET /js/modules/terminal-table.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:03:56] "GET /js/modules/lightbox-spring.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:03:56] "GET /js/modules/about-deep.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:04:14] "GET /assets/images/diplomas/diploma-1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:04:14] "GET /assets/images/diplomas/diploma-2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:04:14] "GET /assets/images/diplomas/diploma-3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:04:14] "GET /assets/images/diplomas/diploma-4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:04:31] "GET /services.html HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:04:31] "GET /js/services.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:04:31] "GET /js/modules/services-render.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:04:31] "GET /js/modules/services-cinematic.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /capital.html HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /js/capital.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /css/12-home.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /css/15-reveal.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /css/16-about-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /data/content.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /js/modules/stages-flip.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /js/modules/three-scene.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /js/modules/scenarios-tilt.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /js/modules/reveal.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /js/modules/capital-scroll.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:05:49] "GET /assets/images/photos/hero-capital.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:06:50] "GET /reviews.html HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:06:50] "GET /js/reviews.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:06:50] "GET /css/06-hero.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:06:50] "GET /css/13-services.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:06:50] "GET /css/17-services-deep.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:06:50] "GET /js/modules/reviews-render.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:06:50] "GET /js/modules/multi-step-form.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:06:50] "GET /js/modules/contact-channels.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:06:50] "GET /assets/images/photos/hero-reviews.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /index.html HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /css/main.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /assets/images/photos/taty-2.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /css/10-about.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /css/12-home.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /css/16-about-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /css/17-services-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /css/15-reveal.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /assets/images/photos/taty-1.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /js/modules/hero.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /js/modules/home-render.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /js/modules/home-scroll.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /js/modules/reveal.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:26] "GET /data/content.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:30] "GET /assets/images/generated/svc-hero.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:30] "GET /assets/images/generated/svc-invest.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:30] "GET /assets/images/generated/svc-audit.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:30] "GET /assets/images/generated/svc-consult.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:42] "GET /about.html HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:42] "GET /js/about.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:42] "GET /js/modules/dual-scroll.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:42] "GET /js/modules/terminal-table.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:42] "GET /js/modules/about-deep.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:08:46] "GET /css/17-services-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:09:48] "GET /index.html HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:09:48] "GET /css/17-services-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:09:51] "GET /assets/images/photos/hub-capital.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:09:51] "GET /assets/images/photos/hub-reviews.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /js/boot-guard.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /js/about.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /css/03-preloader.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /css/06-hero.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /css/09-capital.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /css/12-home.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /css/13-services.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /css/15-reveal.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /css/16-about-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /css/17-services-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /data/content.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /js/modules/preloader.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /js/modules/canvas-environment.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /js/modules/dual-scroll.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /js/modules/terminal-table.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /js/modules/lightbox-spring.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /js/modules/about-deep.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:11:09] "GET /js/modules/reveal.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:12] "GET /services.html HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:12] "GET /js/services.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:12] "GET /css/11-reviews.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:12] "GET /css/14-subnav.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:12] "GET /css/17-services-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:12] "GET /js/modules/services-render.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:12] "GET /js/modules/services-cinematic.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:12] "GET /js/modules/footer.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:12] "GET /js/modules/subnav.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /js/capital.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /css/01-variables.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /css/02-base.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /css/04-cursor.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /css/05-navigation.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /css/07-marquee.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /css/08-footer.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /css/17-services-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /assets/images/photos/hero-capital.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /js/modules/cursor.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /js/modules/navigation.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /js/modules/capital-scroll.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /js/modules/utils.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:12:51] "GET /js/modules/three-scene.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:13:27] "GET /css/10-about.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:13:27] "GET /js/reviews.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:13:27] "GET /js/modules/reviews-render.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /index.html HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /css/main.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /assets/images/photos/taty-2.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /css/06-hero.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /css/12-home.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /css/13-services.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /css/15-reveal.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /css/17-services-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /css/16-about-deep.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /assets/images/photos/taty-1.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /js/modules/hero.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /js/modules/marquee.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /js/modules/reveal.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /js/modules/home-render.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /js/modules/home-scroll.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:33] "GET /data/content.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:36] "GET /assets/images/generated/svc-hero.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:36] "GET /assets/images/generated/svc-invest.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:36] "GET /assets/images/generated/svc-audit.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:36] "GET /assets/images/generated/svc-consult.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:15:49] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:49] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /js/boot-guard.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/main.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /assets/images/photos/taty-2.jpeg HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/02-base.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/04-cursor.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/07-marquee.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/08-footer.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/10-about.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/17-services-deep.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/15-reveal.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/01-variables.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/16-about-deep.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/05-navigation.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/13-services.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/14-subnav.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/12-home.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/03-preloader.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/11-reviews.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/09-capital.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:50] "GET /css/06-hero.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:51] "GET /js/modules/home-render.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:51] "GET /js/modules/navigation.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:51] "GET /assets/images/photos/taty-1.jpeg HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:51] "GET /js/modules/cursor.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:52] "GET /js/modules/reveal.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:52] "GET /js/modules/subnav.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:52] "GET /js/modules/hero.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:52] "GET /js/modules/preloader.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:52] "GET /js/modules/home-scroll.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:52] "GET /js/modules/canvas-environment.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:52] "GET /js/modules/marquee.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:52] "GET /js/modules/footer.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:52] "GET /js/modules/utils.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:52] "GET /data/content.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:52] code 404, message File not found
127.0.0.1 - - [12/Jun/2026 15:15:52] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [12/Jun/2026 15:15:55] "GET /assets/images/photos/hub-reviews.jpg HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:55] "GET /assets/images/photos/hub-capital.jpg HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:15:56] "GET /assets/images/generated/svc-hero.jpg HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:21] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:21] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:22] code 404, message File not found
127.0.0.1 - - [12/Jun/2026 15:16:22] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [12/Jun/2026 15:16:22] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:27] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:27] "GET /js/boot-guard.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:28] "GET /assets/images/photos/taty-2.jpeg HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:28] "GET /css/main.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:28] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:28] "GET /css/09-capital.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:28] "GET /css/02-base.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:28] "GET /css/06-hero.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:28] "GET /css/07-marquee.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:28] "GET /css/03-preloader.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:28] "GET /css/13-services.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:28] "GET /css/10-about.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:28] "GET /css/12-home.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:29] "GET /css/05-navigation.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:29] "GET /css/16-about-deep.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:29] "GET /css/01-variables.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:29] "GET /css/08-footer.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:29] "GET /css/14-subnav.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:29] "GET /css/04-cursor.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:29] "GET /css/15-reveal.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:29] "GET /css/11-reviews.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:29] "GET /css/17-services-deep.css HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:29] "GET /assets/images/photos/taty-1.jpeg HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:30] "GET /js/modules/marquee.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:31] "GET /js/modules/navigation.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:31] "GET /js/modules/subnav.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:31] "GET /js/modules/home-scroll.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:31] "GET /js/modules/cursor.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:31] "GET /js/modules/home-render.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:31] "GET /js/modules/canvas-environment.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:32] "GET /js/modules/utils.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:32] "GET /js/modules/footer.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:32] "GET /js/modules/preloader.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:32] "GET /js/modules/hero.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:32] "GET /js/modules/reveal.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:32] "GET /data/content.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:33] code 404, message File not found
127.0.0.1 - - [12/Jun/2026 15:16:33] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [12/Jun/2026 15:16:35] "GET /capital.html HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:35] "GET /assets/images/photos/hub-reviews.jpg HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:35] "GET /assets/images/photos/hub-capital.jpg HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:35] "GET /js/capital.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:36] "GET /assets/images/generated/svc-hero.jpg HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:36] "GET /js/modules/scenarios-tilt.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:36] "GET /js/modules/three-scene.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:36] "GET /js/modules/capital-scroll.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:36] "GET /js/modules/stages-flip.js HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:16:36] "GET /assets/images/photos/hero-capital.jpg HTTP/1.1" 200 -
